"abrechnungsjahr";"mean_spzverbrauch"
2002;146,385025065372
2003;142,132064344592
2004;137,879103623814
2005;133,626142903035
2006;129,373182182255
2007;125,120221461477
2008;120,867260740697
2009;116,614300019919
2010;112,361339299139
2011;108,108378578359
2012;103,855417857581
2013;99,6024571368016
2014;95,3494964160218
2015;91,0965356952438
2016;86,843574974464
2017;82,590614253686
2018;78,3376535329062
