 SFH         MFH
 28.193   	 127.248   
 28.525   	 127.792   
 28.963   	 128.230   
 29.345   	 128.723   
 29.751   	 129.193   
 30.173   	 129.647   
 30.495   	 130.200   
 30.770   	 130.801   
 31.011   	 131.436   
 31.264   	 132.058   
 31.631   	 132.567   
 31.952   	 133.122   
 32.308   	 133.641   
 32.614   	 134.211   
 32.940   	 134.761   
 33.215   	 135.361   
 33.641   	 135.811   
